001,Title -- 245^$0$0$a,Publication -- 260^$ $ $a,Publication Frequency -- 310^$ $ $a,"Production, Publication -- 264^$ $1$c",Topical Term -- 650^$ $7$2,Index Term -- 653^$ $6$a,Electronic Access -- 856^$ $2$u,710,246,500,775,022,247,321,580,546,521,900,300,490,700,041,773,981,711,110,901,692,250,525,600,983,505,record - leader,008,035,040,336,337,338,996,998
9922600080101480,Fanfareklanken.,^$ $ $aItegem$ $ $bKoninklijke fanfare De eendracht$ $ $c1981-[1986],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aItegem$ $ $bKoninklijke Fanfare De Eendracht vzw Itegem$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00677nas  2200205u  4500,010423q19811986be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260008LBS01-Aleph^$ $ $a8809644^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922600080101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922600270101480,^$0$4$aHet ceciliaatje.,^$ $ $aGeluwe$ $ $bKoninklijke gemeentelijke harmonie Sint-Cecilia$ $ $c1984-[1994],Unknown,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aKoninklijke gemeentelijke harmonie Sint-Cecilia$ $ $cGeluwe$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00695nas  2200205u  4500,010423q19841994be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260027LBS01-Aleph^$ $ $a8809727^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922600270101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922600590101480,Fanfare echo's.,"^$ $ $aKessel-Lo$ $ $bKoninklijke fanfare, trommel- en majorettenkorps Eendracht van de Lo$ $ $c1985-?",Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,"^$2$ $aKoninklijke fanfare, trommel- en majorettenkorps Eendracht van de Lo$ $ $cKessel-Lo$ $ $4oth",,,,,,,,,,,,,,,,,,,,,,,,,,00739nas  2200205u  4500,010423d19859999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260059LBS01-Aleph^$ $ $a8809851^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922600590101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922601110101480,Kontakt info.,^$ $ $aKortrijk$ $ $bSint-Jozefharmonie$ $ $c1985-[1992],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aSint-Jozefharmonie$ $ $cKortrijk$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00667nas  2200205u  4500,010423q19851992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260111LBS01-Aleph^$ $ $a8810017^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922601110101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
,St.Jozefharmonie Kortrijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9922601160101480,Toetkrant.,^$ $ $aKortrijk$ $ $bJeugdharmonie Groeninghe Sint-Amandscollege$ $ $c1983-[1983],Unknown,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aJeugdharmonie Groeninghe Sint-Amandscollege$ $ $cKortrijk$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00685nas  2200205u  4500,010423q19831983be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260116LBS01-Aleph^$ $ $a8810035^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922601160101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922601400101480,Harmonieleven.,^$ $ $aMerkem$ $ $bKoninklijke harmonie Sint-Cecilia$ $ $c1983/84-[1986/87],Monthly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aKoninklijke harmonie Sint-Cecilia$ $ $cMerkem$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00671nas  2200205u  4500,010423q19831987be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260140LBS01-Aleph^$ $ $a8810139^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922601400101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922603870101480,Koninklijke harmonie De verenigde vrienden. Korpsnieuws.,"^$ $ $aMoorslede$ $ $bKoninklijke harmonie De verenigde vrienden$ $ $c1983-1989, 1992-",Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00624nas  2200181u  4500,010423q19831987be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260387LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922603870101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9922603910101480,^$0$3$aDe lauwerkrant.,^$ $ $aMopertingen$ $ $bKoninklijke fanfare De lauwerkrans$ $ $c1983-[1992],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aKoninklijke fanfare De lauwerkrans$ $ $cMopertingen$ $ $4oth,,^$ $ $aVoortzetting van: Koninklijke fanfare De Lauwerkrans. Kontakt,^$1$8$w(BeLVLBS)002252403LBS01-Aleph$ $ $tKoninklijke fanfare De Lauwerkrans. Kontakt$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00854nas  2200229u  4500,010424q19831992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260391LBS01-Aleph^$ $ $a8811222^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922603910101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922603990101480,Justus nieuws.,^$ $ $aOverijse$ $ $bKoninklijke harmonie Justus Lipsius$ $ $c1981-[1984],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aKoninklijke harmonie Justus Lipsius$ $ $cOverijse$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00675nas  2200205u  4500,010424q19811984be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260399LBS01-Aleph^$ $ $a8811256^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922603990101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922604260101480,Onze zeg.,^$ $ $aNijlen$ $ $bCVP. Bevel-Kessel-Nijlen$ $ $c[1984]-1987,Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aCVP. Bevel-Kessel-Nijlen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00667nas  2200217u  4500,010424d19841987be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260426LBS01-Aleph^$ $ $a8811335^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922604260101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922605290101480,^$0$3$a't Michieltje.,^$ $ $aHasselt$ $ $bVSP Sint-Michiel$ $ $c1985-[1989],Bimonthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$ $6$aPeriodicals,,^$2$ $aVSP Sint-Michiel Hasselt$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00713nas  2200229u  4500,010424q19851989be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002260529LBS01-Aleph^$ $ $a8811805^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922605290101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922638230101480,^$0$3$a't Muzieknootje.,^$ $ $aZwevegem$ $ $bHarmonie De verenigde vrienden$ $ $c1981-[1987],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00566nas  2200181u  4500,010424q19851989be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002263823LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922638230101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9922638450101480,Zeg Aalst,,Three times a year,^$ $1$c[1981]-[1993]^$ $1$aAalst$ $ $bCVP. Afdeling Aalst$ $ $3[1981]-[1993],^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00614nas  2200193u  4500,010424q19851989be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002263845LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922638450101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202107$ $ $9local,
,tijdschrift CVP-Aalst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9922638910101480,Heb uw zeg.,^$ $ $aBeveren$ $ $bCVP$ $ $c1983-[1989],Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cBeveren$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00611nas  2200205u  4500,010508q19831989be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002263891LBS01-Aleph^$ $ $a8826968^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922638910101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922639250101480,Met open vizier.,^$ $ $aBochelt$ $ $bCVP$ $ $c1983-[1990],Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cBochelt$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00614nas  2200205u  4500,010508q19831990be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002263925LBS01-Aleph^$ $ $a8827150^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922639250101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922640150101480,Zeg Groot-Bilzen.,^$ $ $aBilzen$ $ $bCVP. Groot-Bilzen$ $ $c1983-?,Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP. Groot Bilzen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00630nas  2200205u  4500,010508d19839999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002264015LBS01-Aleph^$ $ $a8827714^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922640150101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922646290101480,Zeg Dilbeek.,^$ $ $aDilbeek$ $ $bCVP$ $ $c1984-[2001],Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aCVP$ $ $bDilbeek$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00640nas  2200217u  4500,010510q19842001be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002264629LBS01-Aleph^$ $ $a8830667^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922646290101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202011$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922652620101480,Uw zeg.,^$ $ $aTongeren$ $ $bCVP. Afdeling Groot-Tongeren$ $ $c1984-?,Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00553nas  2200181u  4500,010510q19842001be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002265262LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922652620101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202106$ $ $9local,
9922652680101480,Onze zeg.,^$ $ $aEverberg$ $ $bCVP$ $ $c1984-[1991],Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cEverberg$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00609nas  2200205u  4500,010514q19841991be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002265268LBS01-Aleph^$ $ $a8833408^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922652680101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922652980101480,Lokers zegje.,^$ $ $aLokeren$ $ $bCVP$ $ $c[1985]-?,Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cLokeren$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00610nas  2200205u  4500,010514d19859999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002265298LBS01-Aleph^$ $ $a8833600^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922652980101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922653050101480,CVP.,^$ $ $aLommel$ $ $bCVP$ $ $c1981-?,Quarterly,,,,,^$2$ $aCVP$ $ $cLommel$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00537nas  2200193u  4500,010514q19819999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002265305LBS01-Aleph^$ $ $a8833637^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922653050101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922671610101480,Fusie Gingelom.,^$ $ $aGingelom$ $ $bCVP. Gingelom$ $ $c1982-[1985],Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP. Gingelom$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00625nas  2200205u  4500,010521q19821985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002267161LBS01-Aleph^$ $ $a8842288^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922671610101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922698520101480,Kabelkrant : informatieblad voor de medewerkers van de NV Bekaert SA-vestiging Moen.,^$ $ $aZwevegem$ $ $bBekaert$ $ $c[1984]-[1988],Unknown,,^$ $7$2KADOC$ $ $aHOOFDTREFWOORD-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00636nas  2200193u  4500,010531q19841988be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002269852LBS01-Aleph^$ $ $a8854523^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922698520101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922705870101480,Schotense zegjes.,^$ $ $aSchoten$ $ $bCVP$ $ $c[1983]-[1990],Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cSchoten$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00619nas  2200205u  4500,010602q19831990be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002270587LBS01-Aleph^$ $ $a8857769^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922705870101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922705880101480,Sint-Agatha-Berchem.,^$ $ $aSint-Agatha-Berchem$ $ $bCVP$ $ $c[1981]-[1991],Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cSint-Agatha-Berchem$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00646nas  2200205u  4500,010602q19811991be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002270588LBS01-Aleph^$ $ $a8857772^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922705880101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922706050101480,Zeg Zutendaal.,^$ $ $aZutendaal$ $ $bCVP$ $ $c1984-[1989],Unknown,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cZutendaal$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00616nas  2200205u  4500,010602q19841989be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002270605LBS01-Aleph^$ $ $a8857806^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922706050101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922722810101480,Muzieksien.,^$ $ $aSint-Eloois-Winkel$ $ $bKoninklijke harmonie De kunstvrienden$ $ $c1984-[2004],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aJeugdharmonie De Winkelse piccolo's$ $ $cSint-Eloois-Winkel$ $ $4oth^$2$ $aKoninklijke harmonie De kunstvrienden$ $ $cSint-Eloois-Winkel$ $ $4oth,,^$ $ $aSamenuitgave van Koninklijke harmonie De kunstvrienden en: Jeugdharmonie De Winksele piccolo's,^$1$8$w(BeLVLBS)002263677LBS01-Aleph$ $ $tDe piccolo$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00975nas  2200253u  4500,010611q19842004be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002272281LBS01-Aleph^$ $ $a8865455^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922722810101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922723630101480,^$0$3$aDe Leie-zeg.,^$ $ $aKortrijk$ $ $bCVP$ $ $c1983,Monthly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP$ $ $cKortrijk$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00605nas  2200205u  4500,010611q19831983be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002272363LBS01-Aleph^$ $ $a8865784^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922723630101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922724590101480,CVP-Nieuw-Antwerpen.,^$ $ $aAntwerpen$ $ $bCVP. Nieuw-Antwerpen$ $ $c1981-[1982],Quarterly,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,^$2$ $aCVP. Nieuw-Antwerpen$ $ $cAntwerpen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00658nas  2200205u  4500,010611q19811982be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002272459LBS01-Aleph^$ $ $a8866112^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922724590101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw
9922726200101480,CVP-Arro Antwerpen,,Quarterly,^$ $1$c[1982]-[1988]^$ $1$aAntwerpen$ $ $bCVP. Arrondissement Antwerpen,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aCD&V-arrondissement Antwerpen (1945-)$ $ $6(ODIS-ORG)7967,^$ $6$aPeriodicals,,^$2$ $aCVP. Arrondissement Antwerpen$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00718nas  2200217u  4500,010611q19811982be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002272620LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922726200101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202103$ $ $9local,
9922728360101480,Contactblad van KSA De biekorf.,^$ $ $aKlemskerke$ $ $bKSA De biekorf$ $ $c1984/85-1990/91,Monthly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$ $6$aPeriodicals,,^$2$ $aKSA De biekorf$ $ $cKlemskerke$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00668nas  2200205u  4500,010611q19811982be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002272836LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922728360101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
